version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
sf,domain,antagonism,all,all,0,37.9,37.8,44.1,0.1133,0
sf,domain,antagonism,all,all,0.0833,40.9,38.3,48.3,0.1819,0
sf,domain,antagonism,all,all,0.1667,43.6,39.5,50.6,0.2598,0
sf,domain,antagonism,all,all,0.25,45.9,41,52.5,0.3406,0
sf,domain,antagonism,all,all,0.3333,48,42.6,54.4,0.4204,0
sf,domain,antagonism,all,all,0.4167,49.9,44.1,56,0.4964,0
sf,domain,antagonism,all,all,0.5,51.7,45.6,57.7,0.568,0
sf,domain,antagonism,all,all,0.5833,53.4,47.1,59.2,0.6338,0
sf,domain,antagonism,all,all,0.6667,55,48.5,60.8,0.6929,0
sf,domain,antagonism,all,all,0.75,56.7,49.9,62.3,0.7473,0
sf,domain,antagonism,all,all,0.8333,58.2,51.2,63.8,0.7951,0
sf,domain,antagonism,all,all,0.9167,59.9,52.7,65.4,0.8378,0
sf,domain,antagonism,all,all,1,61.5,54,66.8,0.874,0
sf,domain,antagonism,all,all,1.0833,63.1,55.3,68.2,0.9047,0
sf,domain,antagonism,all,all,1.1667,64.7,56.7,69.6,0.9293,0
sf,domain,antagonism,all,all,1.25,66.3,58,71,0.9487,0
sf,domain,antagonism,all,all,1.3333,67.9,59.4,72.2,0.9634,0
sf,domain,antagonism,all,all,1.4167,69.4,60.8,73.5,0.9741,0
sf,domain,antagonism,all,all,1.5,70.9,62.2,74.6,0.9817,0
sf,domain,antagonism,all,all,1.5833,72.3,63.6,75.8,0.9872,0
sf,domain,antagonism,all,all,1.6667,73.6,65.1,76.9,0.9909,0
sf,domain,antagonism,all,all,1.75,75,66.5,77.9,0.9937,0
sf,domain,antagonism,all,all,1.8333,76.2,67.9,78.9,0.9956,1
sf,domain,antagonism,all,all,1.9167,77.3,69.3,79.8,0.9969,1
sf,domain,antagonism,all,all,2,78.4,70.7,80.7,0.9978,1
sf,domain,antagonism,all,all,2.0833,79.6,72.1,81.3,0.9984,1
sf,domain,antagonism,all,all,2.1667,80.5,73.4,81.9,0.9989,1
sf,domain,antagonism,all,all,2.25,81.1,74.7,82.4,0.9991,1
sf,domain,antagonism,all,all,2.3333,82.4,76,82.9,0.9994,1
sf,domain,antagonism,all,all,2.4167,82.4,77.2,83.5,0.9994,1
sf,domain,antagonism,all,all,2.5,82.4,78.5,84.4,0.9994,1
sf,domain,antagonism,all,all,2.5833,82.4,79.6,85.5,0.9994,1
sf,domain,antagonism,all,all,2.6667,82.4,80.8,86.8,0.9994,1
sf,domain,antagonism,all,all,2.75,87.2,81.7,87.2,1,1
sf,domain,antagonism,all,all,2.8333,87.2,82.5,87.2,1,1
sf,domain,antagonism,all,all,2.9167,87.2,83.5,87.2,1,1
sf,domain,antagonism,all,all,3,87.2,84.8,87.2,1,1
sf,domain,antagonism,f,"[18,35)",0,36.1,35.6,42.2,0.0827,0
sf,domain,antagonism,f,"[18,35)",0.0833,38.9,36.5,46.3,0.1344,0
sf,domain,antagonism,f,"[18,35)",0.1667,41.5,37.7,48.6,0.1964,0
sf,domain,antagonism,f,"[18,35)",0.25,43.7,39.2,50.7,0.2645,0
sf,domain,antagonism,f,"[18,35)",0.3333,45.7,40.7,52.5,0.3353,0
sf,domain,antagonism,f,"[18,35)",0.4167,47.6,42.2,54.3,0.4061,0
sf,domain,antagonism,f,"[18,35)",0.5,49.4,43.6,55.9,0.478,0
sf,domain,antagonism,f,"[18,35)",0.5833,51.2,45.1,57.6,0.5482,0
sf,domain,antagonism,f,"[18,35)",0.6667,53,46.5,59,0.6172,0
sf,domain,antagonism,f,"[18,35)",0.75,54.8,47.9,60.5,0.6827,0
sf,domain,antagonism,f,"[18,35)",0.8333,56.4,49.2,61.9,0.7395,0
sf,domain,antagonism,f,"[18,35)",0.9167,58,50.5,63.3,0.7894,0
sf,domain,antagonism,f,"[18,35)",1,59.5,52,64.8,0.8299,0
sf,domain,antagonism,f,"[18,35)",1.0833,61,53.3,66.2,0.8647,0
sf,domain,antagonism,f,"[18,35)",1.1667,62.5,54.9,67.7,0.8952,0
sf,domain,antagonism,f,"[18,35)",1.25,64.1,56.3,69.1,0.9205,0
sf,domain,antagonism,f,"[18,35)",1.3333,65.7,57.7,70.4,0.9421,0
sf,domain,antagonism,f,"[18,35)",1.4167,67.3,59,71.5,0.9583,0
sf,domain,antagonism,f,"[18,35)",1.5,68.9,60.4,72.5,0.9705,0
sf,domain,antagonism,f,"[18,35)",1.5833,70.4,61.7,73.5,0.9793,0
sf,domain,antagonism,f,"[18,35)",1.6667,71.3,63.1,74.3,0.9836,0
sf,domain,antagonism,f,"[18,35)",1.75,72.2,64.5,75.2,0.9869,0
sf,domain,antagonism,f,"[18,35)",1.8333,73.3,65.8,76.4,0.9902,0
sf,domain,antagonism,f,"[18,35)",1.9167,74.8,67.4,77.9,0.9934,0
sf,domain,antagonism,f,"[18,35)",2,74.8,68.8,79.5,0.9934,0
sf,domain,antagonism,f,"[18,35)",2.0833,77.2,70.2,81.4,0.9967,1
sf,domain,antagonism,f,"[18,35)",2.1667,77.2,71.6,83.8,0.9967,1
sf,domain,antagonism,f,"[18,35)",2.25,87.2,72.7,85.7,1,1
sf,domain,antagonism,f,"[18,35)",2.3333,87.2,73.8,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.4167,87.2,74.9,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.5,87.2,75.9,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.5833,87.2,77.1,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.6667,87.2,78.4,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.75,87.2,80.3,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.8333,87.2,82.2,87.2,1,1
sf,domain,antagonism,f,"[18,35)",2.9167,87.2,84.1,87.2,1,1
sf,domain,antagonism,f,"[18,35)",3,87.2,86.3,87.2,1,1
sf,domain,antagonism,f,"[35,50)",0,38.9,38.7,45.1,0.1339,0
sf,domain,antagonism,f,"[35,50)",0.0833,42,39.3,49.4,0.2111,0
sf,domain,antagonism,f,"[35,50)",0.1667,44.7,40.5,51.7,0.2972,0
sf,domain,antagonism,f,"[35,50)",0.25,47.1,42,53.8,0.3841,0
sf,domain,antagonism,f,"[35,50)",0.3333,49.2,43.6,55.6,0.4696,0
sf,domain,antagonism,f,"[35,50)",0.4167,51.2,45.1,57.2,0.5478,0
sf,domain,antagonism,f,"[35,50)",0.5,53,46.7,58.8,0.6183,0
sf,domain,antagonism,f,"[35,50)",0.5833,54.7,48.2,60.4,0.6821,0
sf,domain,antagonism,f,"[35,50)",0.6667,56.4,49.6,62,0.7381,0
sf,domain,antagonism,f,"[35,50)",0.75,57.9,51,63.7,0.7861,0
sf,domain,antagonism,f,"[35,50)",0.8333,59.5,52.4,65.3,0.8296,0
sf,domain,antagonism,f,"[35,50)",0.9167,61.2,53.8,66.9,0.8683,0
sf,domain,antagonism,f,"[35,50)",1,62.9,55.2,68.6,0.9012,0
sf,domain,antagonism,f,"[35,50)",1.0833,64.6,56.5,70.1,0.9275,0
sf,domain,antagonism,f,"[35,50)",1.1667,66.3,57.9,71.7,0.9489,0
sf,domain,antagonism,f,"[35,50)",1.25,68.2,59.2,73.1,0.9657,0
sf,domain,antagonism,f,"[35,50)",1.3333,69.9,60.5,74.4,0.9769,0
sf,domain,antagonism,f,"[35,50)",1.4167,71.7,61.9,75.4,0.9848,0
sf,domain,antagonism,f,"[35,50)",1.5,73.3,63.4,76.4,0.9901,0
sf,domain,antagonism,f,"[35,50)",1.5833,75.2,64.9,77.3,0.9941,0
sf,domain,antagonism,f,"[35,50)",1.6667,76.3,66.3,78.3,0.9957,1
sf,domain,antagonism,f,"[35,50)",1.75,76.6,67.9,79.6,0.996,1
sf,domain,antagonism,f,"[35,50)",1.8333,78.8,69.6,81.4,0.998,1
sf,domain,antagonism,f,"[35,50)",1.9167,78.8,71.1,83.4,0.998,1
sf,domain,antagonism,f,"[35,50)",2,78.8,72.7,85.5,0.998,1
sf,domain,antagonism,f,"[35,50)",2.0833,87.2,74.2,87.1,1,1
sf,domain,antagonism,f,"[35,50)",2.1667,87.2,75.5,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.25,87.2,76.6,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.3333,87.2,77.6,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.4167,87.2,78.7,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.5,87.2,80.1,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.5833,87.2,81.7,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.6667,87.2,83.3,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.75,87.2,85.2,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.8333,87.2,85.9,87.2,1,1
sf,domain,antagonism,f,"[35,50)",2.9167,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[35,50)",3,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",0,40.7,40.5,47.1,0.1767,0
sf,domain,antagonism,f,"[50,65)",0.0833,44,41.1,51.7,0.2756,0
sf,domain,antagonism,f,"[50,65)",0.1667,47,42.3,54.3,0.3808,0
sf,domain,antagonism,f,"[50,65)",0.25,49.5,44,56.4,0.4804,0
sf,domain,antagonism,f,"[50,65)",0.3333,51.8,45.6,58.4,0.5724,0
sf,domain,antagonism,f,"[50,65)",0.4167,53.9,47.3,60.2,0.6531,0
sf,domain,antagonism,f,"[50,65)",0.5,55.9,48.8,62.1,0.7225,0
sf,domain,antagonism,f,"[50,65)",0.5833,57.8,50.5,63.8,0.7814,0
sf,domain,antagonism,f,"[50,65)",0.6667,59.6,52,65.4,0.8318,0
sf,domain,antagonism,f,"[50,65)",0.75,61.4,53.5,67.1,0.8731,0
sf,domain,antagonism,f,"[50,65)",0.8333,63.2,54.9,68.7,0.9072,0
sf,domain,antagonism,f,"[50,65)",0.9167,65,56.4,70.2,0.9335,0
sf,domain,antagonism,f,"[50,65)",1,66.7,57.9,71.7,0.953,0
sf,domain,antagonism,f,"[50,65)",1.0833,68.5,59.3,73.2,0.9676,0
sf,domain,antagonism,f,"[50,65)",1.1667,70.2,60.8,74.8,0.9781,0
sf,domain,antagonism,f,"[50,65)",1.25,71.8,62.3,76.3,0.9854,0
sf,domain,antagonism,f,"[50,65)",1.3333,73.5,63.8,78.1,0.9906,0
sf,domain,antagonism,f,"[50,65)",1.4167,75.1,65.3,80,0.9939,0
sf,domain,antagonism,f,"[50,65)",1.5,76.8,66.8,82,0.9963,1
sf,domain,antagonism,f,"[50,65)",1.5833,78.8,68.3,84.2,0.998,1
sf,domain,antagonism,f,"[50,65)",1.6667,80.3,69.9,86.2,0.9988,1
sf,domain,antagonism,f,"[50,65)",1.75,87.2,71.2,87.1,1,1
sf,domain,antagonism,f,"[50,65)",1.8333,87.2,72.8,87.2,1,1
sf,domain,antagonism,f,"[50,65)",1.9167,87.2,74.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2,87.2,75.7,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.0833,87.2,77.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.1667,87.2,79,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.25,87.2,80.8,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.3333,87.2,82.6,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.4167,87.2,84.4,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.5,87.2,86.1,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.5833,87.2,87,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.6667,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.75,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.8333,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",2.9167,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[50,65)",3,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",0,41.1,40.9,47.7,0.1875,0
sf,domain,antagonism,f,"[65,Inf)",0.0833,44.5,41.5,52.6,0.2912,0
sf,domain,antagonism,f,"[65,Inf)",0.1667,47.6,42.8,55.3,0.4037,0
sf,domain,antagonism,f,"[65,Inf)",0.25,50.3,44.5,57.5,0.5127,0
sf,domain,antagonism,f,"[65,Inf)",0.3333,52.8,46.1,59.6,0.6087,0
sf,domain,antagonism,f,"[65,Inf)",0.4167,55,47.8,61.4,0.6932,0
sf,domain,antagonism,f,"[65,Inf)",0.5,57.1,49.5,63.3,0.7623,0
sf,domain,antagonism,f,"[65,Inf)",0.5833,59.1,51.1,64.9,0.8179,0
sf,domain,antagonism,f,"[65,Inf)",0.6667,61,52.8,66.7,0.8637,0
sf,domain,antagonism,f,"[65,Inf)",0.75,62.8,54.3,68.3,0.8996,0
sf,domain,antagonism,f,"[65,Inf)",0.8333,64.6,56,69.9,0.9281,0
sf,domain,antagonism,f,"[65,Inf)",0.9167,66.4,57.4,71.5,0.9491,0
sf,domain,antagonism,f,"[65,Inf)",1,68.1,58.9,73.2,0.9652,0
sf,domain,antagonism,f,"[65,Inf)",1.0833,69.9,60.5,74.7,0.9768,0
sf,domain,antagonism,f,"[65,Inf)",1.1667,71.8,62,76.1,0.9852,0
sf,domain,antagonism,f,"[65,Inf)",1.25,73.6,63.4,77.5,0.9909,0
sf,domain,antagonism,f,"[65,Inf)",1.3333,75.5,64.9,78.7,0.9947,0
sf,domain,antagonism,f,"[65,Inf)",1.4167,77.2,66.5,80.3,0.9968,1
sf,domain,antagonism,f,"[65,Inf)",1.5,77.9,67.9,82.1,0.9973,1
sf,domain,antagonism,f,"[65,Inf)",1.5833,79.5,69.4,84.1,0.9984,1
sf,domain,antagonism,f,"[65,Inf)",1.6667,87.2,71,86.1,1,1
sf,domain,antagonism,f,"[65,Inf)",1.75,87.2,72.7,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",1.8333,87.2,74.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",1.9167,87.2,75.6,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2,87.2,77,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.0833,87.2,78.4,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.1667,87.2,79.7,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.25,87.2,81.3,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.3333,87.2,83,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.4167,87.2,84.6,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.5,87.2,86,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.5833,87.2,86.9,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.6667,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.75,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.8333,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",2.9167,87.2,87.2,87.2,1,1
sf,domain,antagonism,f,"[65,Inf)",3,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[18,35)",0,31.4,30.8,38.4,0.0316,0
sf,domain,antagonism,m,"[18,35)",0.0833,34.2,32,42.4,0.0572,0
sf,domain,antagonism,m,"[18,35)",0.1667,36.7,33.3,44.8,0.0925,0
sf,domain,antagonism,m,"[18,35)",0.25,39.1,34.8,46.8,0.1377,0
sf,domain,antagonism,m,"[18,35)",0.3333,41.3,36.3,48.6,0.1909,0
sf,domain,antagonism,m,"[18,35)",0.4167,43.3,37.8,50.3,0.2518,0
sf,domain,antagonism,m,"[18,35)",0.5,45.1,39.4,52.1,0.3129,0
sf,domain,antagonism,m,"[18,35)",0.5833,46.9,40.9,53.8,0.3787,0
sf,domain,antagonism,m,"[18,35)",0.6667,48.6,42.4,55.5,0.4433,0
sf,domain,antagonism,m,"[18,35)",0.75,50.3,43.9,57.1,0.5101,0
sf,domain,antagonism,m,"[18,35)",0.8333,52,45.3,58.7,0.5785,0
sf,domain,antagonism,m,"[18,35)",0.9167,53.7,46.7,60.3,0.6454,0
sf,domain,antagonism,m,"[18,35)",1,55.5,48,61.7,0.7098,0
sf,domain,antagonism,m,"[18,35)",1.0833,57.3,49.4,63.2,0.7679,0
sf,domain,antagonism,m,"[18,35)",1.1667,59.1,50.9,64.5,0.8173,0
sf,domain,antagonism,m,"[18,35)",1.25,60.8,52.3,65.8,0.8594,0
sf,domain,antagonism,m,"[18,35)",1.3333,62.4,53.7,67,0.8922,0
sf,domain,antagonism,m,"[18,35)",1.4167,63.9,55.3,68.2,0.9181,0
sf,domain,antagonism,m,"[18,35)",1.5,65.4,56.8,69.5,0.9384,0
sf,domain,antagonism,m,"[18,35)",1.5833,66.6,58.4,70.8,0.952,0
sf,domain,antagonism,m,"[18,35)",1.6667,68,59.8,72,0.9643,0
sf,domain,antagonism,m,"[18,35)",1.75,69.4,61.4,73,0.974,0
sf,domain,antagonism,m,"[18,35)",1.8333,70.8,62.9,74,0.9813,0
sf,domain,antagonism,m,"[18,35)",1.9167,72.1,64.2,74.7,0.9863,0
sf,domain,antagonism,m,"[18,35)",2,73.2,65.6,75.2,0.9899,0
sf,domain,antagonism,m,"[18,35)",2.0833,73.8,66.8,75.6,0.9913,0
sf,domain,antagonism,m,"[18,35)",2.1667,75.7,68.1,75.8,0.995,0
sf,domain,antagonism,m,"[18,35)",2.25,75.7,69.5,76.2,0.995,0
sf,domain,antagonism,m,"[18,35)",2.3333,75.7,70.9,76.6,0.995,0
sf,domain,antagonism,m,"[18,35)",2.4167,75.7,72.2,77.6,0.995,0
sf,domain,antagonism,m,"[18,35)",2.5,75.7,73.4,78.7,0.995,0
sf,domain,antagonism,m,"[18,35)",2.5833,75.7,74.5,79.9,0.995,0
sf,domain,antagonism,m,"[18,35)",2.6667,75.7,75.2,81.7,0.995,0
sf,domain,antagonism,m,"[18,35)",2.75,87.2,75.8,82.9,1,1
sf,domain,antagonism,m,"[18,35)",2.8333,87.2,76.4,85.1,1,1
sf,domain,antagonism,m,"[18,35)",2.9167,87.2,77.3,87.2,1,1
sf,domain,antagonism,m,"[18,35)",3,87.2,78.8,87.2,1,1
sf,domain,antagonism,m,"[35,50)",0,34.2,33.8,40.9,0.0571,0
sf,domain,antagonism,m,"[35,50)",0.0833,37.1,34.7,45,0.0978,0
sf,domain,antagonism,m,"[35,50)",0.1667,39.7,35.9,47.6,0.1508,0
sf,domain,antagonism,m,"[35,50)",0.25,42,37.5,49.7,0.2108,0
sf,domain,antagonism,m,"[35,50)",0.3333,44.2,39,51.6,0.2802,0
sf,domain,antagonism,m,"[35,50)",0.4167,46.3,40.6,53.5,0.3542,0
sf,domain,antagonism,m,"[35,50)",0.5,48.2,42.1,55.1,0.4297,0
sf,domain,antagonism,m,"[35,50)",0.5833,50.1,43.5,56.8,0.5055,0
sf,domain,antagonism,m,"[35,50)",0.6667,52,45,58.4,0.5778,0
sf,domain,antagonism,m,"[35,50)",0.75,53.8,46.6,60,0.6469,0
sf,domain,antagonism,m,"[35,50)",0.8333,55.5,48,61.6,0.7097,0
sf,domain,antagonism,m,"[35,50)",0.9167,57.2,49.5,63.2,0.764,0
sf,domain,antagonism,m,"[35,50)",1,58.9,50.9,64.9,0.8128,0
sf,domain,antagonism,m,"[35,50)",1.0833,60.6,52.5,66.5,0.8559,0
sf,domain,antagonism,m,"[35,50)",1.1667,62.3,54,68.2,0.8913,0
sf,domain,antagonism,m,"[35,50)",1.25,64.1,55.5,69.9,0.9213,0
sf,domain,antagonism,m,"[35,50)",1.3333,66,56.9,71.6,0.945,0
sf,domain,antagonism,m,"[35,50)",1.4167,67.8,58.3,73.2,0.9628,0
sf,domain,antagonism,m,"[35,50)",1.5,69.7,59.8,74.9,0.9757,0
sf,domain,antagonism,m,"[35,50)",1.5833,71.7,61.3,76.5,0.9849,0
sf,domain,antagonism,m,"[35,50)",1.6667,73.5,62.8,78.2,0.9907,0
sf,domain,antagonism,m,"[35,50)",1.75,75.3,64.3,80.1,0.9943,0
sf,domain,antagonism,m,"[35,50)",1.8333,78.5,65.9,82,0.9978,1
sf,domain,antagonism,m,"[35,50)",1.9167,78.5,67.5,84.6,0.9978,1
sf,domain,antagonism,m,"[35,50)",2,87.2,69.1,86.2,1,1
sf,domain,antagonism,m,"[35,50)",2.0833,87.2,70.8,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.1667,87.2,72.5,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.25,87.2,74.2,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.3333,87.2,75.9,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.4167,87.2,77.7,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.5,87.2,79.5,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.5833,87.2,81.3,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.6667,87.2,83.3,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.75,87.2,85.3,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.8333,87.2,86.9,87.2,1,1
sf,domain,antagonism,m,"[35,50)",2.9167,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[35,50)",3,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[50,65)",0,36.7,36.5,43.5,0.092,0
sf,domain,antagonism,m,"[50,65)",0.0833,39.9,37.2,47.7,0.1562,0
sf,domain,antagonism,m,"[50,65)",0.1667,42.7,38.4,50.1,0.2323,0
sf,domain,antagonism,m,"[50,65)",0.25,45.1,40.1,52.1,0.3138,0
sf,domain,antagonism,m,"[50,65)",0.3333,47.3,41.7,54,0.3944,0
sf,domain,antagonism,m,"[50,65)",0.4167,49.3,43.3,55.7,0.4729,0
sf,domain,antagonism,m,"[50,65)",0.5,51.2,44.9,57.4,0.5482,0
sf,domain,antagonism,m,"[50,65)",0.5833,53,46.4,59,0.6162,0
sf,domain,antagonism,m,"[50,65)",0.6667,54.7,47.9,60.7,0.6796,0
sf,domain,antagonism,m,"[50,65)",0.75,56.3,49.3,62.3,0.7354,0
sf,domain,antagonism,m,"[50,65)",0.8333,57.9,50.8,64.1,0.7863,0
sf,domain,antagonism,m,"[50,65)",0.9167,59.6,52.2,65.8,0.8316,0
sf,domain,antagonism,m,"[50,65)",1,61.4,53.6,67.4,0.872,0
sf,domain,antagonism,m,"[50,65)",1.0833,63.2,55,68.9,0.9071,0
sf,domain,antagonism,m,"[50,65)",1.1667,65.1,56.4,70.4,0.9343,0
sf,domain,antagonism,m,"[50,65)",1.25,66.9,57.7,71.8,0.9546,0
sf,domain,antagonism,m,"[50,65)",1.3333,68.7,59.1,73.2,0.9691,0
sf,domain,antagonism,m,"[50,65)",1.4167,70.4,60.6,74.5,0.9792,0
sf,domain,antagonism,m,"[50,65)",1.5,72,62.1,75.9,0.9862,0
sf,domain,antagonism,m,"[50,65)",1.5833,73.4,63.6,77.2,0.9904,0
sf,domain,antagonism,m,"[50,65)",1.6667,75,65.2,78.3,0.9937,0
sf,domain,antagonism,m,"[50,65)",1.75,76.7,66.7,79.5,0.9962,1
sf,domain,antagonism,m,"[50,65)",1.8333,78.1,68.3,80.4,0.9975,1
sf,domain,antagonism,m,"[50,65)",1.9167,80.2,69.8,81.3,0.9987,1
sf,domain,antagonism,m,"[50,65)",2,80.2,71.4,82.3,0.9987,1
sf,domain,antagonism,m,"[50,65)",2.0833,80.2,72.8,83.6,0.9987,1
sf,domain,antagonism,m,"[50,65)",2.1667,80.2,74.3,85.6,0.9987,1
sf,domain,antagonism,m,"[50,65)",2.25,87.2,75.9,86.9,1,1
sf,domain,antagonism,m,"[50,65)",2.3333,87.2,77.4,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.4167,87.2,78.8,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.5,87.2,80,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.5833,87.2,81,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.6667,87.2,82.2,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.75,87.2,83.5,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.8333,87.2,85.1,87.2,1,1
sf,domain,antagonism,m,"[50,65)",2.9167,87.2,86.7,87.2,1,1
sf,domain,antagonism,m,"[50,65)",3,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",0,37.9,37.5,44.2,0.1124,0
sf,domain,antagonism,m,"[65,Inf)",0.0833,41,38.3,48.5,0.1836,0
sf,domain,antagonism,m,"[65,Inf)",0.1667,43.6,39.5,51,0.2617,0
sf,domain,antagonism,m,"[65,Inf)",0.25,46,41.1,53.1,0.3442,0
sf,domain,antagonism,m,"[65,Inf)",0.3333,48.2,42.7,55.1,0.4271,0
sf,domain,antagonism,m,"[65,Inf)",0.4167,50.2,44.2,56.8,0.5075,0
sf,domain,antagonism,m,"[65,Inf)",0.5,52.2,45.7,58.6,0.5862,0
sf,domain,antagonism,m,"[65,Inf)",0.5833,54,47.2,60.4,0.6556,0
sf,domain,antagonism,m,"[65,Inf)",0.6667,55.8,48.7,62.3,0.7191,0
sf,domain,antagonism,m,"[65,Inf)",0.75,57.6,50.2,64.1,0.7753,0
sf,domain,antagonism,m,"[65,Inf)",0.8333,59.4,51.7,65.9,0.8252,0
sf,domain,antagonism,m,"[65,Inf)",0.9167,61.2,53.1,67.6,0.8692,0
sf,domain,antagonism,m,"[65,Inf)",1,63.2,54.6,69.2,0.9067,0
sf,domain,antagonism,m,"[65,Inf)",1.0833,65.2,55.9,70.7,0.9359,0
sf,domain,antagonism,m,"[65,Inf)",1.1667,67.2,57.4,72.3,0.9571,0
sf,domain,antagonism,m,"[65,Inf)",1.25,69.1,58.8,73.7,0.9719,0
sf,domain,antagonism,m,"[65,Inf)",1.3333,70.8,60.3,75.3,0.9814,0
sf,domain,antagonism,m,"[65,Inf)",1.4167,72.6,61.9,76.8,0.9882,0
sf,domain,antagonism,m,"[65,Inf)",1.5,74.2,63.5,78.3,0.9923,0
sf,domain,antagonism,m,"[65,Inf)",1.5833,76.1,65.2,79.7,0.9955,1
sf,domain,antagonism,m,"[65,Inf)",1.6667,77.9,66.9,81.2,0.9973,1
sf,domain,antagonism,m,"[65,Inf)",1.75,79.1,68.5,82.8,0.9982,1
sf,domain,antagonism,m,"[65,Inf)",1.8333,81.2,70.1,84.4,0.9991,1
sf,domain,antagonism,m,"[65,Inf)",1.9167,81.2,71.7,86.2,0.9991,1
sf,domain,antagonism,m,"[65,Inf)",2,87.2,73.2,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.0833,87.2,74.8,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.1667,87.2,76.5,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.25,87.2,78,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.3333,87.2,79.5,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.4167,87.2,81.1,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.5,87.2,82.7,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.5833,87.2,84.3,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.6667,87.2,85.8,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.75,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.8333,87.2,87.2,87.2,1,1
sf,domain,antagonism,m,"[65,Inf)",2.9167,87.2,87.2,87.2,1,1
