"version","level","scale","gender","age_group","raw","T","T_int_lo","T_int_hi","pctl_med","extrapolation"
"bfplus_m","domain","detachment","f","[50,65)",1.5,71.3,57.2,79.1,0.9834,0
"bfplus_m","domain","detachment","f","[50,65)",1.6667,75.8,59.7,81.2,0.9951,1
"bfplus_m","domain","detachment","f","[50,65)",1.8333,81.4,62.2,82.2,0.9991,1
"bfplus_m","domain","detachment","f","[50,65)",2,81.4,64.8,83.2,0.9991,1
"bfplus_m","domain","detachment","f","[50,65)",2.1667,81.4,67.5,86.3,0.9991,1
"bfplus_m","domain","detachment","f","[50,65)",2.3333,87.2,70.7,87.2,1,1
"bfplus_m","domain","detachment","f","[50,65)",2.5,87.2,74.4,87.2,1,1
"bfplus_m","domain","detachment","f","[50,65)",2.6667,87.2,78.1,87.2,1,1
"bfplus_m","domain","detachment","f","[50,65)",2.8333,87.2,80,87.2,1,1
"bfplus_m","domain","detachment","f","[50,65)",3,87.2,82.3,87.2,1,1
"bfplus_m","domain","detachment","f","[65,Inf)",0,36.6,36,46.1,0.0903,0
"bfplus_m","domain","detachment","f","[65,Inf)",0.1667,41.7,38.3,51.4,0.2025,0
"bfplus_m","domain","detachment","f","[65,Inf)",0.3333,45.2,39.8,55.3,0.3147,0
"bfplus_m","domain","detachment","f","[65,Inf)",0.5,49,41.9,59.1,0.4622,0
"bfplus_m","domain","detachment","f","[65,Inf)",0.6667,52.1,44,62.5,0.5846,0
"bfplus_m","domain","detachment","f","[65,Inf)",0.8333,56.2,46.3,65.4,0.7318,0
"bfplus_m","domain","detachment","f","[65,Inf)",1,60.1,49,68.3,0.8447,0
"bfplus_m","domain","detachment","f","[65,Inf)",1.1667,63.7,51.1,70.6,0.9139,0
"bfplus_m","domain","detachment","f","[65,Inf)",1.3333,67.4,53.6,72.5,0.9587,0
"bfplus_m","domain","detachment","f","[65,Inf)",1.5,70.5,56.3,76.2,0.9796,0
"bfplus_m","domain","detachment","f","[65,Inf)",1.6667,72.3,59,79,0.9873,0
"bfplus_m","domain","detachment","f","[65,Inf)",1.8333,77.9,61.8,81.1,0.9973,1
"bfplus_m","domain","detachment","f","[65,Inf)",2,80.5,64.6,82.9,0.9989,1
"bfplus_m","domain","detachment","f","[65,Inf)",2.1667,80.5,67.6,87.2,0.9989,1
"bfplus_m","domain","detachment","f","[65,Inf)",2.3333,87.2,70.1,87.2,1,1
"bfplus_m","domain","detachment","f","[65,Inf)",2.5,87.2,72.2,87.2,1,1
"bfplus_m","domain","detachment","f","[65,Inf)",2.6667,87.2,76.8,87.2,1,1
"bfplus_m","domain","detachment","f","[65,Inf)",2.8333,87.2,78.9,87.2,1,1
"bfplus_m","domain","detachment","f","[65,Inf)",3,87.2,81.6,87.2,1,1
"bfplus_m","domain","detachment","m","[18,35)",0,35.3,34.4,43.8,0.0714,0
"bfplus_m","domain","detachment","m","[18,35)",0.1667,41,37.2,48.6,0.1847,0
"bfplus_m","domain","detachment","m","[18,35)",0.3333,43.2,38.7,52.2,0.2492,0
"bfplus_m","domain","detachment","m","[18,35)",0.5,46,41,55.7,0.3447,0
"bfplus_m","domain","detachment","m","[18,35)",0.6667,49,42.7,58.5,0.4604,0
"bfplus_m","domain","detachment","m","[18,35)",0.8333,52.2,44.5,61.5,0.5861,0
"bfplus_m","domain","detachment","m","[18,35)",1,55.7,46.4,63.2,0.7154,0
"bfplus_m","domain","detachment","m","[18,35)",1.1667,58.9,48.5,64.7,0.8131,0
"bfplus_m","domain","detachment","m","[18,35)",1.3333,62.5,50.8,67.2,0.8946,0
"bfplus_m","domain","detachment","m","[18,35)",1.5,63.4,53.3,70.8,0.9101,0
"bfplus_m","domain","detachment","m","[18,35)",1.6667,66.1,55.8,74.7,0.9459,0
"bfplus_m","domain","detachment","m","[18,35)",1.8333,69.8,58.5,76.8,0.9763,0
"bfplus_m","domain","detachment","m","[18,35)",2,75,61.5,78.4,0.9938,0
"bfplus_m","domain","detachment","m","[18,35)",2.1667,78,63,79.6,0.9974,1
"bfplus_m","domain","detachment","m","[18,35)",2.3333,78,64.8,81.7,0.9974,1
"bfplus_m","domain","detachment","m","[18,35)",2.5,78,67.6,87.2,0.9974,1
"bfplus_m","domain","detachment","m","[18,35)",2.6667,87.2,71.9,87.2,1,1
"bfplus_m","domain","detachment","m","[18,35)",2.8333,87.2,74.8,87.2,1,1
"bfplus_m","domain","detachment","m","[18,35)",3,87.2,76.7,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",0,34.9,34.2,44.5,0.0655,0
"bfplus_m","domain","detachment","m","[35,50)",0.1667,39.6,36.6,49.3,0.1481,0
"bfplus_m","domain","detachment","m","[35,50)",0.3333,43.4,38,52.4,0.2536,0
"bfplus_m","domain","detachment","m","[35,50)",0.5,46.9,39.9,56,0.3782,0
"bfplus_m","domain","detachment","m","[35,50)",0.6667,49.5,42.2,59.4,0.4819,0
"bfplus_m","domain","detachment","m","[35,50)",0.8333,52.7,44.6,61.5,0.6051,0
"bfplus_m","domain","detachment","m","[35,50)",1,56.4,47.1,63.9,0.7394,0
"bfplus_m","domain","detachment","m","[35,50)",1.1667,60,49.1,66.3,0.8415,0
"bfplus_m","domain","detachment","m","[35,50)",1.3333,62.1,51.1,68.6,0.8864,0
"bfplus_m","domain","detachment","m","[35,50)",1.5,65.4,53.6,72.5,0.9379,0
"bfplus_m","domain","detachment","m","[35,50)",1.6667,67.1,56.5,76.9,0.9568,0
"bfplus_m","domain","detachment","m","[35,50)",1.8333,71.8,59.3,84.6,0.9853,0
"bfplus_m","domain","detachment","m","[35,50)",2,76.9,61.3,87.2,0.9964,1
"bfplus_m","domain","detachment","m","[35,50)",2.1667,87.2,63.9,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",2.3333,87.2,66.1,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",2.5,87.2,68.4,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",2.6667,87.2,72.2,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",2.8333,87.2,76.1,87.2,1,1
"bfplus_m","domain","detachment","m","[35,50)",3,87.2,83.4,87.2,1,1
"bfplus_m","domain","detachment","m","[50,65)",0,35.8,35.4,45.4,0.0775,0
"bfplus_m","domain","detachment","m","[50,65)",0.1667,40.5,37.5,50.6,0.1711,0
"bfplus_m","domain","detachment","m","[50,65)",0.3333,44.3,38.9,53.8,0.2841,0
"bfplus_m","domain","detachment","m","[50,65)",0.5,48.1,40.9,57.7,0.4249,0
"bfplus_m","domain","detachment","m","[50,65)",0.6667,51.2,43.1,60.8,0.5479,0
"bfplus_m","domain","detachment","m","[50,65)",0.8333,54.3,45.4,63.8,0.6669,0
"bfplus_m","domain","detachment","m","[50,65)",1,58.6,48,66.6,0.804,0
"bfplus_m","domain","detachment","m","[50,65)",1.1667,61.6,50.2,69.5,0.8765,0
"bfplus_m","domain","detachment","m","[50,65)",1.3333,65.3,52.5,73.9,0.9366,0
"bfplus_m","domain","detachment","m","[50,65)",1.5,68.2,55.1,79,0.9653,0
"bfplus_m","domain","detachment","m","[50,65)",1.6667,73.5,57.9,81,0.9905,0
"bfplus_m","domain","detachment","m","[50,65)",1.8333,81.4,60.4,82,0.9992,1
"bfplus_m","domain","detachment","m","[50,65)",2,81.4,63.1,83.3,0.9992,1
"bfplus_m","domain","detachment","m","[50,65)",2.1667,81.4,65.8,85.3,0.9992,1
"bfplus_m","domain","detachment","m","[50,65)",2.3333,87.2,68.1,87.2,1,1
"bfplus_m","domain","detachment","m","[50,65)",2.5,87.2,72.1,87.2,1,1
"bfplus_m","domain","detachment","m","[50,65)",2.6667,87.2,77.1,87.2,1,1
"bfplus_m","domain","detachment","m","[50,65)",2.8333,87.2,78.7,87.2,1,1
"bfplus_m","domain","detachment","m","[50,65)",3,87.2,80.2,87.2,1,1
"bfplus_m","domain","detachment","m","[65,Inf)",0,34.2,33.7,44.4,0.0573,0
"bfplus_m","domain","detachment","m","[65,Inf)",0.1667,38,35.7,49.6,0.1147,0
"bfplus_m","domain","detachment","m","[65,Inf)",0.3333,42.6,37,52.8,0.2287,0
"bfplus_m","domain","detachment","m","[65,Inf)",0.5,46.7,38.8,57.1,0.3708,0
"bfplus_m","domain","detachment","m","[65,Inf)",0.6667,49.8,41.4,60.8,0.4924,0
"bfplus_m","domain","detachment","m","[65,Inf)",0.8333,52.9,44.2,64.7,0.6123,0
"bfplus_m","domain","detachment","m","[65,Inf)",1,57.6,46.9,68.3,0.7752,0
"bfplus_m","domain","detachment","m","[65,Inf)",1.1667,61.7,49.2,71.6,0.8787,0
"bfplus_m","domain","detachment","m","[65,Inf)",1.3333,66.5,51.4,74.5,0.9502,0
"bfplus_m","domain","detachment","m","[65,Inf)",1.5,71,53.7,78.3,0.9821,0
"bfplus_m","domain","detachment","m","[65,Inf)",1.6667,74.7,56.9,80.6,0.9933,0
"bfplus_m","domain","detachment","m","[65,Inf)",1.8333,81.7,59.8,81.8,0.9992,1
"bfplus_m","domain","detachment","m","[65,Inf)",2,81.7,62.9,83.9,0.9992,1
"bfplus_m","domain","detachment","m","[65,Inf)",2.1667,81.7,66.3,84.8,0.9992,1
"bfplus_m","domain","detachment","m","[65,Inf)",2.3333,81.7,69.8,87.2,0.9992,1
"bfplus_m","domain","detachment","m","[65,Inf)",2.5,87.2,73.2,87.2,1,1
"bfplus_m","domain","detachment","m","[65,Inf)",2.6667,87.2,78,87.2,1,1
"bfplus_m","domain","detachment","m","[65,Inf)",2.8333,87.2,79.4,87.2,1,1
"bfplus_m","domain","detachment","m","[65,Inf)",3,87.2,81.5,87.2,1,1
"bfplus_m","domain","disinhibition","all","all",0,35.7,35.6,45.2,0.0769,0
"bfplus_m","domain","disinhibition","all","all",0.1667,40.4,37.5,51.2,0.1679,0
"bfplus_m","domain","disinhibition","all","all",0.3333,44.2,39,55.3,0.2799,0
"bfplus_m","domain","disinhibition","all","all",0.5,47.7,41.1,58.7,0.409,0
"bfplus_m","domain","disinhibition","all","all",0.6667,51.7,43.4,61.7,0.5669,0
"bfplus_m","domain","disinhibition","all","all",0.8333,55.8,45.6,64.1,0.7185,0
"bfplus_m","domain","disinhibition","all","all",1,59.4,47.9,67,0.8271,0
"bfplus_m","domain","disinhibition","all","all",1.1667,62.7,50.3,69.6,0.8977,0
"bfplus_m","domain","disinhibition","all","all",1.3333,65.8,52.9,71.8,0.9425,0
"bfplus_m","domain","disinhibition","all","all",1.5,69.1,55.6,74.2,0.9722,0
"bfplus_m","domain","disinhibition","all","all",1.6667,71.9,58.1,76.8,0.9856,0
"bfplus_m","domain","disinhibition","all","all",1.8333,74.7,60.6,79.2,0.9932,0
"bfplus_m","domain","disinhibition","all","all",2,78.3,63.1,81.2,0.9976,1
"bfplus_m","domain","disinhibition","all","all",2.1667,80.4,65.5,83.6,0.9988,1
"bfplus_m","domain","disinhibition","all","all",2.3333,84.9,68.4,85.3,0.9998,1
"bfplus_m","domain","disinhibition","all","all",2.5,84.9,71,86.1,0.9998,1
"bfplus_m","domain","disinhibition","all","all",2.6667,84.9,73.6,87.2,0.9998,1
"bfplus_m","domain","disinhibition","all","all",2.8333,87.2,77.8,87.2,1,1
"bfplus_m","domain","disinhibition","all","all",3,87.2,82.1,87.2,1,1
"bfplus_m","domain","disinhibition","f","[18,35)",0,34.5,33.4,43.7,0.0602,0
"bfplus_m","domain","disinhibition","f","[18,35)",0.1667,37.8,35.8,49.2,0.1116,0
"bfplus_m","domain","disinhibition","f","[18,35)",0.3333,42.3,37,52,0.2207,0
"bfplus_m","domain","disinhibition","f","[18,35)",0.5,45.7,38.9,55.1,0.3319,0
"bfplus_m","domain","disinhibition","f","[18,35)",0.6667,49.5,41.5,57.8,0.4796,0
"bfplus_m","domain","disinhibition","f","[18,35)",0.8333,52.2,43.7,60.9,0.5854,0
"bfplus_m","domain","disinhibition","f","[18,35)",1,55.2,46.1,64.2,0.6995,0
"bfplus_m","domain","disinhibition","f","[18,35)",1.1667,57.9,48.8,66.7,0.7851,0
"bfplus_m","domain","disinhibition","f","[18,35)",1.3333,61.3,50.9,69.2,0.8706,0
"bfplus_m","domain","disinhibition","f","[18,35)",1.5,65.5,53,72.4,0.9388,0
"bfplus_m","domain","disinhibition","f","[18,35)",1.6667,67.9,55.4,74.7,0.9633,0
"bfplus_m","domain","disinhibition","f","[18,35)",1.8333,72.5,57.3,76.6,0.9879,0
"bfplus_m","domain","disinhibition","f","[18,35)",2,75.4,59.6,78.1,0.9945,0
"bfplus_m","domain","disinhibition","f","[18,35)",2.1667,78.5,62.3,79.2,0.9978,1
"bfplus_m","domain","disinhibition","f","[18,35)",2.3333,78.5,65.1,79.9,0.9978,1
"bfplus_m","domain","disinhibition","f","[18,35)",2.5,78.5,67.1,86,0.9978,1
"bfplus_m","domain","disinhibition","f","[18,35)",2.6667,78.5,71.2,87.2,0.9978,1
"bfplus_m","domain","disinhibition","f","[18,35)",2.8333,87.2,74.9,87.2,1,1
"bfplus_m","domain","disinhibition","f","[18,35)",3,87.2,78.6,87.2,1,1
"bfplus_m","domain","disinhibition","f","[35,50)",0,35.9,35.3,45,0.0787,0
"bfplus_m","domain","disinhibition","f","[35,50)",0.1667,41,37.7,50.8,0.1849,0
"bfplus_m","domain","disinhibition","f","[35,50)",0.3333,44.1,39.3,55.3,0.2776,0
"bfplus_m","domain","disinhibition","f","[35,50)",0.5,47.6,41.5,58.7,0.404,0
"bfplus_m","domain","disinhibition","f","[35,50)",0.6667,51,43.5,61.2,0.5399,0
"bfplus_m","domain","disinhibition","f","[35,50)",0.8333,55.6,45.7,63.8,0.7116,0
"bfplus_m","domain","disinhibition","f","[35,50)",1,59.3,47.8,66.3,0.8235,0
"bfplus_m","domain","disinhibition","f","[35,50)",1.1667,62.1,50,68.4,0.8873,0
"bfplus_m","domain","disinhibition","f","[35,50)",1.3333,65.4,52.5,69.8,0.9379,0
"bfplus_m","domain","disinhibition","f","[35,50)",1.5,68.3,55.3,71.5,0.9667,0
"bfplus_m","domain","disinhibition","f","[35,50)",1.6667,69.6,58,73.8,0.9753,0
"bfplus_m","domain","disinhibition","f","[35,50)",1.8333,71.6,60.3,76.1,0.9846,0
"bfplus_m","domain","disinhibition","f","[35,50)",2,74.1,62.6,85.8,0.9921,0
"bfplus_m","domain","disinhibition","f","[35,50)",2.1667,75.2,65.6,87.2,0.9941,0
"bfplus_m","domain","disinhibition","f","[35,50)",2.3333,87.2,68.2,87.2,1,1
"bfplus_m","domain","disinhibition","f","[35,50)",2.5,87.2,70.1,87.2,1,1
"bfplus_m","domain","disinhibition","f","[35,50)",2.6667,87.2,72.4,87.2,1,1
"bfplus_m","domain","disinhibition","f","[35,50)",2.8333,87.2,74.1,87.2,1,1
"bfplus_m","domain","disinhibition","f","[35,50)",3,87.2,76.8,87.2,1,1
"bfplus_m","domain","disinhibition","f","[50,65)",0,37.1,36.7,46,0.0983,0
"bfplus_m","domain","disinhibition","f","[50,65)",0.1667,41.5,38.7,52.8,0.1977,0
"bfplus_m","domain","disinhibition","f","[50,65)",0.3333,44.9,40.1,56.6,0.3064,0
"bfplus_m","domain","disinhibition","f","[50,65)",0.5,48.8,42.1,60.4,0.4526,0
"bfplus_m","domain","disinhibition","f","[50,65)",0.6667,53.3,44.2,63.2,0.6289,0
"bfplus_m","domain","disinhibition","f","[50,65)",0.8333,57.2,46.4,65.4,0.7657,0
"bfplus_m","domain","disinhibition","f","[50,65)",1,61.7,48.8,68,0.8798,0
"bfplus_m","domain","disinhibition","f","[50,65)",1.1667,64.5,51.3,71.1,0.9261,0
"bfplus_m","domain","disinhibition","f","[50,65)",1.3333,67.3,54,74.2,0.9579,0
"bfplus_m","domain","disinhibition","f","[50,65)",1.5,71,56.6,78.5,0.9822,0
"bfplus_m","domain","disinhibition","f","[50,65)",1.6667,74.7,59.5,80.7,0.9932,0
"bfplus_m","domain","disinhibition","f","[50,65)",1.8333,81.3,62.3,82.7,0.9991,1
"bfplus_m","domain","disinhibition","f","[50,65)",2,81.3,64.4,83.7,0.9991,1
"bfplus_m","domain","disinhibition","f","[50,65)",2.1667,81.3,66.6,87,0.9991,1
"bfplus_m","domain","disinhibition","f","[50,65)",2.3333,87.2,69.3,87.2,1,1
"bfplus_m","domain","disinhibition","f","[50,65)",2.5,87.2,72.5,87.2,1,1
"bfplus_m","domain","disinhibition","f","[50,65)",2.6667,87.2,76.7,87.2,1,1
"bfplus_m","domain","disinhibition","f","[50,65)",2.8333,87.2,79.5,87.2,1,1
"bfplus_m","domain","disinhibition","f","[50,65)",3,87.2,80.7,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",0,34.9,34.4,46.2,0.0658,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",0.1667,40.2,36.9,52.9,0.163,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",0.3333,44.5,38.7,57.7,0.2915,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",0.5,48.7,41,61.7,0.4468,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",0.6667,53.5,43.6,64.6,0.6368,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",0.8333,58.8,46,67.4,0.8113,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",1,63.1,48.4,70.3,0.9056,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",1.1667,66.6,51.2,73.3,0.9511,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",1.3333,70.2,53.9,76.4,0.9782,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",1.5,74.6,57.1,78.7,0.993,0
"bfplus_m","domain","disinhibition","f","[65,Inf)",1.6667,78.1,60.1,81.6,0.9975,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",1.8333,80.7,62.8,86.9,0.9989,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2,87.2,65.2,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2.1667,87.2,67.9,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2.3333,87.2,70.8,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2.5,87.2,74,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2.6667,87.2,76.9,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",2.8333,87.2,78.8,87.2,1,1
"bfplus_m","domain","disinhibition","f","[65,Inf)",3,87.2,82.4,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",0,34,33.1,44.1,0.0543,0
"bfplus_m","domain","disinhibition","m","[18,35)",0.1667,38.5,35.8,49.3,0.1256,0
"bfplus_m","domain","disinhibition","m","[18,35)",0.3333,42.4,37.4,53.6,0.2231,0
"bfplus_m","domain","disinhibition","m","[18,35)",0.5,46.3,39.4,56.7,0.3573,0
"bfplus_m","domain","disinhibition","m","[18,35)",0.6667,49.3,41.7,60.5,0.4716,0
"bfplus_m","domain","disinhibition","m","[18,35)",0.8333,53.6,44.2,63.3,0.6408,0
"bfplus_m","domain","disinhibition","m","[18,35)",1,56.8,46.8,65.6,0.7507,0
"bfplus_m","domain","disinhibition","m","[18,35)",1.1667,61.4,48.7,67.6,0.8721,0
"bfplus_m","domain","disinhibition","m","[18,35)",1.3333,64.4,51.2,69.3,0.9255,0
"bfplus_m","domain","disinhibition","m","[18,35)",1.5,66.9,53.9,71.4,0.9548,0
"bfplus_m","domain","disinhibition","m","[18,35)",1.6667,69.1,56,77.5,0.9721,0
"bfplus_m","domain","disinhibition","m","[18,35)",1.8333,71.2,59,84.9,0.9828,0
"bfplus_m","domain","disinhibition","m","[18,35)",2,78.1,62,87.2,0.9975,1
"bfplus_m","domain","disinhibition","m","[18,35)",2.1667,87.2,64.5,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",2.3333,87.2,66.9,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",2.5,87.2,68.7,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",2.6667,87.2,70.5,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",2.8333,87.2,74.1,87.2,1,1
"bfplus_m","domain","disinhibition","m","[18,35)",3,87.2,79.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",0,36,35.6,45.1,0.0814,0
"bfplus_m","domain","disinhibition","m","[35,50)",0.1667,40.1,37.6,50.4,0.161,0
"bfplus_m","domain","disinhibition","m","[35,50)",0.3333,44.5,38.9,54.3,0.2895,0
"bfplus_m","domain","disinhibition","m","[35,50)",0.5,47.2,40.9,57.7,0.3916,0
"bfplus_m","domain","disinhibition","m","[35,50)",0.6667,50.8,43.5,61,0.5301,0
"bfplus_m","domain","disinhibition","m","[35,50)",0.8333,54.5,45.7,63.9,0.6738,0
"bfplus_m","domain","disinhibition","m","[35,50)",1,58.1,47.6,66.9,0.7901,0
"bfplus_m","domain","disinhibition","m","[35,50)",1.1667,61.8,49.8,70.2,0.8809,0
"bfplus_m","domain","disinhibition","m","[35,50)",1.3333,65.1,52.3,74.4,0.9343,0
"bfplus_m","domain","disinhibition","m","[35,50)",1.5,69,54.8,76.7,0.9711,0
"bfplus_m","domain","disinhibition","m","[35,50)",1.6667,74.3,57.2,81.8,0.9925,0
"bfplus_m","domain","disinhibition","m","[35,50)",1.8333,77.4,59.6,87.2,0.9969,1
"bfplus_m","domain","disinhibition","m","[35,50)",2,87.2,62.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",2.1667,87.2,64.5,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",2.3333,87.2,67.1,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",2.5,87.2,70.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",2.6667,87.2,73.8,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",2.8333,87.2,76,87.2,1,1
"bfplus_m","domain","disinhibition","m","[35,50)",3,87.2,79.5,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",0,36.9,36.6,46.2,0.0946,0
"bfplus_m","domain","disinhibition","m","[50,65)",0.1667,41.8,38.7,52.2,0.2068,0
"bfplus_m","domain","disinhibition","m","[50,65)",0.3333,45.6,40.1,55.8,0.3313,0
"bfplus_m","domain","disinhibition","m","[50,65)",0.5,48.6,42.3,59.5,0.4433,0
"bfplus_m","domain","disinhibition","m","[50,65)",0.6667,53.1,44.6,62.9,0.621,0
"bfplus_m","domain","disinhibition","m","[50,65)",0.8333,56.3,46.7,65.4,0.737,0
"bfplus_m","domain","disinhibition","m","[50,65)",1,60.5,48.7,67.8,0.8523,0
"bfplus_m","domain","disinhibition","m","[50,65)",1.1667,64.2,51.4,70.8,0.9219,0
"bfplus_m","domain","disinhibition","m","[50,65)",1.3333,66.9,53.9,73.7,0.9542,0
"bfplus_m","domain","disinhibition","m","[50,65)",1.5,70.5,56.2,75.6,0.98,0
"bfplus_m","domain","disinhibition","m","[50,65)",1.6667,74.1,58.6,78.2,0.9921,0
"bfplus_m","domain","disinhibition","m","[50,65)",1.8333,76.2,61.3,83,0.9956,1
"bfplus_m","domain","disinhibition","m","[50,65)",2,81.3,64.1,87.2,0.9991,1
"bfplus_m","domain","disinhibition","m","[50,65)",2.1667,87.2,66.3,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",2.3333,87.2,69,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",2.5,87.2,72,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",2.6667,87.2,74.6,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",2.8333,87.2,76.7,87.2,1,1
"bfplus_m","domain","disinhibition","m","[50,65)",3,87.2,80.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",0,35.5,34.8,45.3,0.0734,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",0.1667,40.7,37.3,51.5,0.1759,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",0.3333,44.1,39,57,0.2775,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",0.5,47.6,41.3,60.5,0.4071,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",0.6667,51.7,43.4,63.3,0.5688,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",0.8333,57.4,45.7,65.9,0.7719,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",1,61.3,47.9,68.7,0.8718,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",1.1667,64.7,50.3,71.4,0.9291,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",1.3333,68.2,52.8,75.1,0.9656,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",1.5,71.5,56.3,82.1,0.9841,0
"bfplus_m","domain","disinhibition","m","[65,Inf)",1.6667,76.2,59.2,87.2,0.9957,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",1.8333,87.2,61.6,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2,87.2,64.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2.1667,87.2,66.6,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2.3333,87.2,69.2,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2.5,87.2,71.6,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2.6667,87.2,74.4,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",2.8333,87.2,79.9,87.2,1,1
"bfplus_m","domain","disinhibition","m","[65,Inf)",3,87.2,86,87.2,1,1
"bfplus_m","domain","negative_affectivity","all","all",0,32.1,32,40.4,0.037,0
"bfplus_m","domain","negative_affectivity","all","all",0.1667,36.3,33.3,45.2,0.0858,0
"bfplus_m","domain","negative_affectivity","all","all",0.3333,39.9,34.9,48.6,0.1555,0
"bfplus_m","domain","negative_affectivity","all","all",0.5,43.1,37.1,51.6,0.2465,0
"bfplus_m","domain","negative_affectivity","all","all",0.6667,46.2,39.5,54.5,0.3518,0
"bfplus_m","domain","negative_affectivity","all","all",0.8333,49.3,41.9,57.3,0.4738,0
"bfplus_m","domain","negative_affectivity","all","all",1,52.4,44.3,59.8,0.5949,0
"bfplus_m","domain","negative_affectivity","all","all",1.1667,55.3,46.7,62.6,0.7021,0
"bfplus_m","domain","negative_affectivity","all","all",1.3333,58.2,49.1,65.2,0.7942,0
"bfplus_m","domain","negative_affectivity","all","all",1.5,61.2,51.6,67.3,0.8682,0
"bfplus_m","domain","negative_affectivity","all","all",1.6667,64.3,54.1,69.5,0.9242,0
"bfplus_m","domain","negative_affectivity","all","all",1.8333,66.6,56.5,71,0.952,0
"bfplus_m","domain","negative_affectivity","all","all",2,69.4,59,72.9,0.974,0
"bfplus_m","domain","negative_affectivity","all","all",2.1667,71,61.6,75.1,0.9823,0
"bfplus_m","domain","negative_affectivity","all","all",2.3333,73.4,64.5,78.2,0.9904,0
"bfplus_m","domain","negative_affectivity","all","all",2.5,76.1,66.7,81.8,0.9954,1
"bfplus_m","domain","negative_affectivity","all","all",2.6667,80.6,69.5,84.5,0.9989,1
"bfplus_m","domain","negative_affectivity","all","all",2.8333,84.9,71.6,86.4,0.9998,1
"bfplus_m","domain","negative_affectivity","all","all",3,87.2,74.9,87.2,1,1
"bfplus_m","domain","negative_affectivity","f","[18,35)",0,24.3,23.9,37.5,0.0052,0
"bfplus_m","domain","negative_affectivity","f","[18,35)",0.1667,31.3,26.6,40.8,0.0304,0
"bfplus_m","domain","negative_affectivity","f","[18,35)",0.3333,36.2,29.4,44.2,0.0832,0
"bfplus_m","domain","negative_affectivity","f","[18,35)",0.5,38.7,32.8,47.5,0.1296,0
"bfplus_m","domain","negative_affectivity","f","[18,35)",0.6667,41.2,36.1,50.2,0.1884,0
